# Exact density-oriented mixed cover; raw graph6 adjacency. Order-7 records precede order-8 records.
7	FdSzW
7	FqhXw
7	FGurw
7	Folqw
7	FFhmw
7	FIiZw
7	Fqoxw
7	FqHXw
8	G`zTzw
