core_clause_id	fcuj__clause_id	clause_sha256
274	918470	A92873DFB9131FB574CEC0829391DCB905B3C2FABE7AF557030A9C37337AD1B7
275	919990	715B94857D9966EB0B0B3CC2BD4BA0F42A2B79ABD1A69317645D655369BC94C4
276	924921	9CA7B1C03C77867F0CEC12A064CF31962A58E84AEF037F057533AC0467459192
277	925242	617F43FAE3FF380EEFB88AEA102A62E4C5898E240862D17CA1AAE05A67754D4F
278	937674	8FD46EB0205A048B4E8E91A7F2BE0B357483A53E8664C59122A620176C82B481
279	937975	85BBC4749F87809541FAFC5F7AC41A71A930FD9601AD472703E04C73756456D8
280	940138	559C91EABC969FE780101940481E2ACCF82182B0E59CC57C718C8939A6D6D1C9
281	945858	B0D17C4363804F66821E780EAA596D734F1031F6E1FB7FB05AEE44759875C978
282	948175	5CEFC44FA6DD03DCA97AB6B2BD79C09D5FAB5BB8063A9AE29B80BF38718D1044
283	949256	9509C60840F53642669E070570BD46F18626C66FABB1A3E3D3E14F8EA17261A1
284	950032	071299053C67C6FDFE2D80E758C6EB992C671067EAA98FC4539A88E653382C95
285	955386	F99FF2BB045A18BF3444270032F0FAD37DB2221E1C10DB6B705886E2088CB7C0
286	958375	A9C4C319011742DE572C4D4F326BCA05B83F239046248B17AACF5A63D340270B
287	960344	890F441EFB6765F38389E4300A69E3DF6512AC91DC0A81A39AB355E78593BCA4
288	960538	D51F86D04B13D86859EEE365C1FEEA5BC17558319B1EDC1D21F49BFC43970BAD
289	961528	2F081C9B805891CFF33348A035095BB3370F2BA5A95AE9EF4AD91859A313F735
290	967952	1CD634C0E0EE92B72962AF903B96F8BE30B2867EB776A1F4A1B51053D4A3EE9D
291	968274	A4BF96E0CFF45D12A3794BC6673928FA29838F999637BD88159170A7DA3D46A7
292	977870	FB3110C17567904F6F3DEF6CF657A6A6A4C468023830842DC57120EF13972E51
293	993668	446CFA26847F18B6C3143D0B97F8768FBC130C85FEAC724ACED505DB4DE8A462
294	1022585	14EAF65EEDAADE69EEE6BAA1770394D67390B2D82FE1ACB94CDA38155D4BBB65
295	1022969	C665C1D5935051132B88B8B0B539E865765215405C88C121AFB1432BF9672EB9
296	1031864	27CE95B173996053070E981735E477B0B404B5360D8AF03CB451A7B98F20599D
297	1119335	E904E396EA49040E2C1798BAC3C9C4CC3D7CF29E827066B63EF4FF6F8DBA472F
298	1119628	5C40BB9EAAEB390FC932BE34F56E9501B1FF14684D2036E1D4DEE601C8F7A940
299	1129828	4941F13C612266E02A4941215D08DDF7A47792C80510825D09617A9600F42A49
300	1138289	29D702D6BA2225FF4BD1EADCEF58D701F2954EB779AD7267299D3E969201DA8F
301	1145736	AE2A5DD67BBDFD856339B605ADDD6095998B4B357033E88278ED879CD8541E04
302	1148489	D8689B04C5F344F23D39153A1578BCE2F0DE3B8847A314036CA7E4F74527840F
303	1149281	0BE348D2814C3E638DAED4565DE1CD19CA51FB3044DDAB2A21AE5FDC22954E9A
304	1150228	17A49BA553F3DD6743008569A79054081E622C61BACA25BA4261CF40A49D79CA
305	1155936	44D28C7A23D6D1E3EAC15CED53A50761EAA314BF632DA5047923A78FFC9DDD73
306	1156122	5D193CA070F49AA8FB66C7288C11C66DE3BAA038ADBAE6F27EADBE7E9EB7DB9B
307	1156608	23649B58C0AC2A667DF6F108FB3E29FDF2B5F7291CDC55462F5048EE2C3377CA
308	1156769	DF1CB0BF4AA2E762C030C2E961F1F27CEF732A488E89ED052233951BF11BB6A0
309	1158612	06E3AAFB1229F5E41AF94E1F7D61D9A0CFDF0F40B5ADC38E408B326298EF71EE
310	1158689	7255B6A5E9BD971D8B04E03F5D0EBD93BA0C56ECAB941B15240B76D0087849E4
311	1168812	940F23DAA524747CA01ABC8D4D8D1AEC260FB3130FFB625D66EFD9F4679F3DB2
312	1170786	8EE620F67A69646A36426161369A90A5538BF4439606D666401C86FC350BCBE0
313	1207998	7AD73EE7EFCE77257AC8393CCFD4AFB4FA77D22B8E4717A8AA2ECA6204538D5A
314	1240611	6D74414A141510B801D8C0860861DA572E2C1117A76020114488368CF576FB15
315	1271372	865586644920BFD5D40FBDB8A7BDA7D579A14FFF1E28BBABDD7DA4D912DDFC65
316	1271471	7E4BD60C0B79A4C666F1A40CA3B8C68CED2D86F71E911DBF5947BD321C034004
317	1274930	FA35B5D80734E216E05577BDB875EE583BA0B79B823A8F49C110E77E83843AB4
318	1294192	1223E0578D5133553B3C0CA25A23ADC676352805E27B26C5B79C16C8D54E0BE6
319	1320865	EC4D9669DE37CF56AD1B5F8AEF6F6857E558A58F6CC35398DB4188E3E6B9C713
320	1321768	CF9AF0FC84138042C6B9F57D035C5F08FE8F0E98DE5F2EA9EA824E011EC5BE42
321	1335910	E2B970F1BDEC3DDD0354B393EC17BEAF7746356914D1F5EC421E42483AE3EDF7
322	1336345	A0212087279507D011E10A8DE2FBEE8C1301B4C76B53A377949FA57ABD993B6F
323	1368208	7D0C309BE5694ECE87BA92495F52FC6E7BC2778EBC273233B31F36AA7A5237DA
324	1372317	23C5A05CB779494369DF1550F2EE46C3FE49F9DC15716F39ADB75D1F5D8F276B
325	1407172	5708411D07CD790CB577B8BEEACA3A9D6F90CEF5B34F6297EAC67F0F4E38DB91
326	1411852	420063D7759033D22AE1D108BCC05CA0D711FAA159C5D154AF5954B287702429
327	1416532	D6353C592AAD301462A0135BEAC89C205281669E87C857ED90C4ACADD8D8B8FA
328	1421212	C1B0734209EF8885C975BCF13AA950A08BF174F1CCEB985554577BE1C8EFDF05
329	1460977	4EB89459EFF42D97153F9B4E6CB78C2ADBCD5E1152602747A08000F09388ABE5
330	1463110	EB4F72A79EFC13520C5D5B892FAAAFFE8AF01F32B7D861338A64B3F66C4797ED
331	1463131	B706C5DF4730C13B17BBBE958ECF855B94D24DFD8542AF594880DFAAEDC4E40F
332	1486945	B29FD7742DE20923AD03EFA7699EB92ECCDFCD9242A02948DD05602F41140486
333	1489904	321A14DF360AC54672954452A21A3D53D405F4DD01AE2DA5EC63A9585FD6AA3E
334	1492340	1FF99A804EC3C0000A0EECC358FE7EB6EAE9E4B4D81C794FCE0B9D18D97B49AA
335	1502540	5B3E01AAE5C11062ED202F8D9B487AC9AB10AF78F4D654F56B2543D8A6161B71
336	1516823	4ECD65585A8F1577F56EFE79FB60C4F118F701F71030EABE17515D851A9D612E
337	1517254	96868D4E076C5D722E1CC7C069066DB17B0EEB943CA01E1C8F377FB17DBD7700
338	1517545	A4D0B6B20D2EDE91883AB5EB31B1F0A58BEAB7DDB3B52F045C90E9FB933674EB
339	1518791	AB0990C26524DDB9B26ECF355163A513C94DEA2E0D5EEC3F8F8444E421A2AFD9
340	1520072	25C3484561A92CE354D03B9FD2CDB7D07329C434962E2834F80BF38D84665F88
341	1521537	44C443DD512D6A219B3FF888C900C3AEF3596C6A05CE07991EE1F3029CDB16CF
342	1522940	C2720A990CABE0B55BBFBEC24463C10BE1296FB50173BB0249F6989C07633D31
343	1524498	D636F90CE7DD82056F0EDCFB1BD19D470F770BDB28171149D576FCC8731FD168
344	1525816	1640E3725FB15854E0183C459AB9ADA37A6B57E882068FC371127A018A1028D1
345	1527745	A838FCE23D28A056AD0EEAC57F1613298408AE4DB055D87A47C028D61877DC6F
346	1530704	ADCAE871938FF9DF908DCCB7B738C18D40375FAE464697D82D1EF5ADF911FBED
347	1532204	58B612E6B23AE10F67B1BE6F83AB8523648949072E279648C29238117C150103
348	1533140	75AAA59642CAA2C3530685D0FE90D319BAB5E872E2321959C70513789302FBFE
349	1534698	7E09A125BBCCD8C8E36E50B235BC0BB27550E143C19972F1BEADDBD5B5CAAAAD
350	1536016	C8CCC9739471DD7861A60F73DA6FCD9A245825D7F481751E1F98D1C023F8B8AB
351	1540099	5A4D7DC5E31093084A4D9C0354896333990A145501AC2F45FECF3A3A9B767018
352	1540164	B3D1150E55E84BFF770F1D28261481A1EC33F6F77D8725C2E249EE3D6180CF19
353	1542144	4C4AE454610EF546AB2A7E665FE51FEBDF22F4DCCEC847295DA793C3A51A372E
354	1542622	CDA9E8DDF2B0664CCB3F9187ED5200A1B78872F9EA96ACDF521384E2DCD9CCEE
355	1544898	A61031D247AC96720566FAD058E927C1F40D072FE36FA2B6234C6F619BBFA548
356	1545568	9693196152FE216CF27176477CEFF929BD077A59B15A1DC137C8BDF53650237A
357	1546216	CE651C939FCE836EDE724226841B4B37782721CAB29F30BA95705601B19CC204
358	1557890	81C70E08C048C1E17FD355AADE064A6D4C609E0016D9B6F88F3E79A11817F343
359	1568622	B15CD5DF2799B67CFA51212029C7C81C0CA32578B661CD6BBF06E55358894372
360	1570388	44A5961238B640C7611B734D3303681EFC131C3DD18BA7D884C0C1B5A37BC56F
361	1585868	F0911AAAACF43EA48E8B3BAC697057F4D5523FB72B89A2809CA646B9B0FD764D
362	1586876	6352FC3CCC0FB5FB89ED9EB6B4E9EED7BCB63B88E7BAC432F0B25D698E37FD45
363	1598862	DDFE3978D289D31C6F748E779641E3BC9F65D473081BD44ADEE0200968FC6D39
364	1598880	3F00CEFAFAF02F46D6D38706D8AE381193C6131E85EF734B9B4F4F26EEB539DE
365	1609666	ADB7032CDAF2099D11554BCE8D2B862DAAF30724E5C2658B9CB66D140E04158D
366	1614604	0548AC3F1ABEB297E184ED90FC17ECEA801FF3BAC4F4F15DEC3A6F615A0432DA
367	1621158	CA373325F569C279D67F596703743B68FEE687E4A5AC48F1BBC3C249B75DB299
368	1623806	FBDF5661F48707FDCDF541D556EF33A0B4D3F07E09B8EA20D16765602A0221C2
369	1624593	7BE3D0AC7954A505BBE9AFBC066A9E44991A20B958C7D0C088FF8EBBFC19C7AF
370	1639752	936DAFDA8747464E6828E5CBCDA68E581454EC16EDFF6C7D40221E682B0414F2
371	1641742	2C420605FAF02CE4C968FD9151ABCC8FBC634DEFF5F0E092719E8AB71DE26BC6
372	1643334	ADBCAD89390C001A54170E8348B7D6254B026E741620FBD65A75D78DA93D87FC
373	1655837	A02DC46675A5A36132602FD28E686E08C620365070AB883FAF49A96D894A0E05
374	1660148	DE1DEC6C406B577A5494848597F835BD0609F3E90CAE70D35292D0008E637CFF
375	1661958	AC6839438F6031DE34C7B8C8745A218B4BCFBBADEC3168585A2D68F564B63594
376	1664214	31969D5D61129CC7E82EA8151B5A066B99154F274C651F5FE33B92974408FE88
377	1674992	4CC9BB84A14D8BE62B61CAAC1DDD262F208E1227D88FDCB0AF9DBDE875CBB084
378	1678280	F2A6B3ED301AE333B4A9B02AA04DBFD9B705BAD41BF4ADA0E4CBAE1E5D38B75F
379	1686144	1F31F2C45A2FBA996C62311558DD6DBFCAFD6277083CAD4B68657DE525ED3C14
380	1690908	BB083C52D06B894C0F65B34098E584111AAE17732CB53D330DFD6BEF79CA48E2
381	1722851	A47693D95D542B38E91AF702728B95A805FC69377C51EE14DB543AB9BDBC4312
382	1769308	8398D0F086598560C138FD6FCD4673734E341DD82D9E317DC9D6430825033B52
383	1784788	E0D59E82F0B2A8BE8B0C711DBC3437FF2452F15B0401F439A8AE4A593E1F88CB
384	1810967	311D0EE8E10C5FEBB0196F3D7E8A3E4A0949F6CB35F3CE913A4A453F7B7830E8
385	1812188	C497B8E83B2C6E3DDE75B385DA435D986125A5387F05B2ABCC9702BDEFB6A124
386	1815994	7798A89A978C592E86B9756B6FDEB9D66C03030A049BA3EA29110267CEDE27EF
387	1826194	0ED13DBB2C4E75DDF0495975CD5C41084915C0839C98C2A105396AB381061B6D
388	1831367	AECB51AA6C2BFF111059C12DA18C0F722D770988CFC81CCF7DA732FF161B1267
389	1839937	97A5655F317F8D50B7745DD247A3F18E8BB4A97A19AA806DB251BB52DBF7FDFA
390	1841961	97C5BB10D538BE084DB896DC1E85935BFBA4474317CE748F7212916E81D4937D
391	1851767	479CCE104BE9040D33B68828ADB57197F4D4B14EF18CFA600C6D8B5C7BB8D0D9
392	1854286	76E17F558DE534BA2DF8800FE201A35E6656616DA2CA6762A15AB50BFB13495B
393	1860337	BC6B9174357EA8B7FBD3935E6F7F1E5A0A25310CA27C4D53343A999E5448F0B8
394	1860547	8CF06FCE8DA25C503EBDE9975E81D6526A53A54A902973AEFC613B9B80D39214
395	1865807	E0263F59071EF4D89BFF03F8859114B0DD250FC7164025D0A216EF04EBABE6CD
396	1883930	6286A731952D997253949AE60FB72C0C883B56849092B1C71B747486B84F78A5
397	1947466	C6B3AE950CBE8B1FA749D8C4B52C9B068589CD40F7801FECBC0C01C6BF137E75
398	1981073	722905B96C9FE39C49C774EAD35A0F7D76A7FCC278381BFD4E4624921144E384
399	2033305	6A70DA7C90103B54DD7DEB1D0FDC92B90CD340053BA1FAA4B6DF832B320A0205
400	2046367	ED5DDB3568CB0D1EA410D10CD1A4625F07B7AF5DDADC5CA68754553F70F768C3
401	2072660	B4662F51D3C0E565B3481F5C747CDC6CDB213DB5DECD490363431E7FFFB35800
402	2074105	9566A8E778F6A4371270556EAE99FC0D8302A8F854F226875CDB9DB10F053829
403	2106123	33D763D5458A8DBB80024B606D6B1DB4D0A19BE61BD0545C808D9D9AF345A1F7
404	2116140	D48C74905D27A8FE69976E26E2BB7E9074F9B7682A87DF92C956C1F41B985B9B
405	2121402	947F723119052F3CA252B68C5086367961A142CE58547C0DAF30F80A0347EA95
406	2136768	AEF0E15FFB565ECFFB6FB8E49559DFE48FAD1B6EB0E7531FBBEBF2FB599672AB
407	2141553	FA0B38337E8801260401704A2F37E1A7B089962CF7BEA846570071978E62092C
408	2141802	3D1F50F8188EF0F722AD38A185CB9276DDBAA7B8F3554488BC2AC21D4F77A78C
409	2142930	72FF55CF98352A0DBC439214A75A620F760B04ABDE26119CA2FDE8BE6A3B6500
410	2145418	C3156D39D34A707A32689E7ECD6C7C2EBEE18E32B493AD28144F0B2C6BD20B9F
411	2146296	891BE0607A6F22CFA6E3267C0AA25C50BDC1FB2771EC3F7D21B6646EBE08F5B7
412	2146923	CE0CFEB602C5B3195323A9FB812D68B580D14910BD7177315BBFE883BF334F6C
413	2150807	AA06924E337F383E01BA3EC01E8512EA12071C922B2EFB95381731BB8B55A36A
414	2152002	5E5DC79CF2A5CE024773245BFD7AE840166970DCBF68DEE441894D9623A2DA87
415	2153130	C9D15778EBDCF9D77F9EEF1F96ECB92DD009B76EE81455EEE3D5B413A0CA349D
416	2153730	C4873DA9D78500E25B540422AC17AED2342F70F22BB39C26293587674B9DBF95
417	2162202	B41A232BE45B640671025472F02CE448EDCD60D9D3F757764B47D05F3CD2B3C3
418	2163330	C8B8BFBF7BF9E09F13E6F142A88111B3DF8A85A33AFCFC4AA8518ACA1AF447A7
419	2269920	590210BF4A3B801221BC65AD1D65775963175DAFDB63E9E6F093EFDC800241E2
420	2282980	BF52B4F2617F9E89F6EF25DDCFC3B5FEFAA1A0DDEE802FB6567B0925DC4FA9C1
421	2287142	06FEE86425A8A75C5B548616A5C56A5D7F831145B58C1A53733FDE636FC02AE7
422	2304256	25E8C0760B4F2A06268D23A26AEABB80A39EBC5A2EFCBC8DE30200A56E0D03C3
423	2311161	B167837911A99337084F013CA96CEB4C8A9E43D61D6B3B05AD1703645C83FCC6
424	2352168	589E3E10F90604599B5CC45758A4AAB6E7B8DA5BCA67B7BF872793AC41512223
425	2354019	859CD01879E78C743EF496F5F02EE7F4308B718933D77F0EC7DB9679A2AC3300
426	2396496	2D8B9822B858BFC55D9D218676C63F667E3E85B110975ACB901B695BCDD21F7E
427	2396660	D769AA2A589A285DD8659311FE0CF3F0E68C1835DEA104F292041020787EED7C
428	2419122	FDC18606752CB3C719FB0EB694DF547688DC3FF6C6603995BB2BAEB1619312C5
429	2433506	66095469E060A8DA5C8B140C9CCC9266E0E96CC360029DDD4BCA89DC22A6529E
430	2433783	9E5104A36E9DB86FFE5CF935CCB943F514F6C22475FB8955B385BCC462800492
431	2435535	CC073E3259FE4844FB450842E01A0B5C8FEFFD11BC0FAEB5110145A19C60ECE2
432	2446113	5D5B5386039F0A056656AF2DBB0BB756E76DAA2467E015222B26388936DD67F0
433	2446115	1EF17D0E03FD76CE90E651ED033147DACC347FDD76F7417697AEBA9E0A11AFEE
434	2448986	B457DDC8223380D065BC1C52735931F12634EA3443C4EFC5467FB5E1D4BC3EAF
435	2510963	D9B9364ACC44C070A65DDCEDBE66D4E24905675D9917B3E6FD4115210167064F
436	2515643	F6A791D51B259F047B179912990737384734F983D85CE47A6FCF1509AA54AF34
437	2520323	D31434CAE23CE1EBA108BF9FF83F363B6F9BCC413B74520CF3797F09DBD9D816
438	2524849	E71B212B605E64EBCC0F6DBAD40A59921F62280B8B748FF8D7B8AB3AC3AF2EF6
439	2529872	71351939B41D679DA1563AEA24F66ECCBB8E38D712F4E8D14D91A07E4F8583D1
440	2535049	88282CDDD1CAD1B389685462BD82068BBC19CAF6848C937E68A0465261313660
441	2540072	1B3F3C88CA5999858D21B98EEF146316C9DD089FB8A756D5EBAA3871F5DB6BAB
442	2554491	EE8A9A0C329A2CC50412193047B196D7CA8C00621A6A81A962272DDECF573D6A
443	2554775	BC2042C43CA2A18CCD26C4C50A59E6CD3250D7BEEA7366D939B08806F84DEB0D
444	2556791	21DB2EAC96A75E845D674257B7D7C5BD7D37A772DCCE55E98E8E07BE638C5528
445	2556859	0AC1F1C161B659ECA021E8FD78D157D95FA7707AC72E8E3A6C096D15CCDD45D2
446	2560472	FB5157B23F3037EEFC6CFA9C4E075FBF2A50858DA44432B956AF46FF2924A381
447	2561634	848EE9C45C2D89A951017602ECA9A25600F5F610A4C3820F6B6E7712E4A6F5F7
448	2563192	6902598C9DDE99D9C7107C6A80CBF6C0E88B9505E63AA45917D66C0D62485535
449	2564975	B40CAD4EE02563913961702C04D3796410A7E63116371DFB99315D537CB98627
450	2568070	5A302211E610918D508C97CEAC3E62D3D7A51DE38432B9EE272C23D8BF4F4616
451	2570672	E53882CBD6C8C839A4EEE66F2BAB09DE2B9FF2116542171B4D3413489BB4F4EA
452	2571834	AE28DFF32EA3F0E40203CBC46D8989497F43CA376A3CC00C91E6FAE6B26D9924
453	2573392	ED5FA26CBA08284F94A9FF58049E9805DA32D03D958761B0ADF8FCEF4DCBA214
454	2576243	E3338707853DCF155BA50DDF7F47620A703C5C3469559035BD26CC67DF612607
455	2577715	A3D9A6C0097620B07CD98501BC2C7B495C3134C6456B550FC536FA550BE16D6C
456	2579683	0B6BACC3D2C0706F6BCEF0EFF15FCE0A06D6B89AD87E681F3B014D3CAB5F5F9A
457	2579986	E08CF05C73319042FA1A5656996A946151A310A6624D7443481C54FC530C282A
458	2582034	55304447614647BC9AF555E4BBE3726EFC058CDCEA1D6DF90C62208A14CBDBFF
459	2583592	7BF390DF50924940DF2B6E01833E302D50BF4CA8B7503D4B16A032BA98A619D2
460	2623416	15D87179F1AEF626A51D67D37A7D3D89DC8937AC8BC38AE5EDF44F682BDFB878
461	2623427	E2B871041F7CF46871C162C947818D8F37E13D773BA0364478880AF9FB187AB6
462	2643816	88E74FF6A42781615CEBAD65F34DA71FBEF1528881E6237299C294F232F11524
463	2644955	9A6355D0190085C7B401BCADC441C577B525AEC68500F73F11D02BCDC063924B
464	2653487	F42D840B5E0CA10469065C6118A93B89E543980305FE9B20275B397D173C92D7
465	2669073	44C80C7CFFEBFC26A68DBDD67382AD0C41926880C508B8C174312E8A0268504F
466	2670082	79B81D2420A5C775A5CA4F63626170FA33AF8167A687768FEE99C641E3019431
467	2685562	028FA20AEDB1F0DE1B6473C5E9B4BD825184CA71F90E39AEFD87567A08E0312F
468	2695805	1BC53FA9167C0EE7471F13B3A436D8C531108B5948CE9AC81E0CF5BE69024D92
469	2699007	C1F00A96A6D070A19998189A01D78E28237CFF938B1DCF5D942DB58A68AA62FE
470	2700033	0C3F5043EB9398963DED49673637CC556025F4245B5E2020D0EB7FE6BCF7D3CC
471	2701042	39E75D3FC0FAF071B0FE8245BABC4C98150C82E7633DAFD2D22D55F13C9E5ECB
472	2703670	CD245FE7FF14670942E53BAFC91B89A9B19D43898729D26C9FD86FBF337C059D
473	2703824	2D0BD6FD2ACF04ADCBC7A45DD33EFFEE5ABF1B51A1104FF419849E55C56F2346
474	2704108	3652A0B28CBFF1A373804A7200FBA565FB0593D2B05E0D77C2050C08907254AE
475	2706485	8905625F46AFA1B19C239AEE5B24D851B768532AEFB9013C5E7BE5E6A22F6FEA
476	2710793	3D33D8CEF92FC296B30D958E0542A761B44B8B60ABFF476532EAB929EBB2767F
477	2718978	CACBF6F8FECF3F189F4906C9F4AE9F47D1DCC3763EB1C4C3C1AEC658F05BA172
478	2724398	066A63120D7E1DEFFF9478F965324CAA394970F849D0E34EC5146D4FA2B2D425
479	2744619	6E12E4FE8D3223E9E09461F5F2DF4BB75B1502E3FE82DDF41795FE4E80045DA1
480	2744798	AAF246B5F553FA50F9A9B82A88090AA8870FE922457597B2AFB1F517C7F3862A
481	2748323	7BC089F8776C9E0B01C046E33476898B16A35E853A79DEF1736F71B33491FE71
482	2750404	E8DEBF5C1880307970635F64014B345734C8D9DCC4D1A6BC798795B9090039B5
483	2754819	C748A5A62C676D644ADFFFDD65E5885F4DAE2A9082E44ACB27BA08A7DD39E342
484	2757953	7A3D621430A976F48526AA3833209A437A0F951AE022CD4D8FC6B21DB7471D08
485	2758737	9416AB1597E9E8F6D236ED039B99B4EFEB64B05F045D103730BDD9FE56396BED
486	2761895	F998983B8045A9E7A7490CB670E7D9917EA33CF27DE1BDDC4D1ED8D1307C8C97
487	2762952	DD4CC79CBB8EAD51D671AD284B21943ED8798AEC82972A20B35C09F83AE09CB9
488	2763695	A6F77C702BD99FB1C856D55069AAB4DCD28028BC92FD154DDFA18F5C729DE112
489	2817170	FAAAEE3CBC7ADDB648058FB914665A6F2C25A8DC95ABC68FDC22CB7DC2EB2261
490	2818306	72D6BFE3FA5737ACF18CF70D0ED1A8B0670214374927D65EC66FCEC26A5B0144
491	2821400	DB848552400958ADF18680BC105D43FE175A0C409671A1A286C9E225017F20F9
492	2822268	7EB5E3C97338996BCB2E40E03BF34B86FB8AF499771A986F17543AB96F823AF0
493	2924061	00296F5629851934715FE6A1F229E2B0D7315C2FFE78F6D22CE893B5609EF756
494	2938939	74F99F7A88402F725C88E68AA6165E8AD662B0E82CA1E6FD0EB7D586685A44A6
495	2940208	C527423F38155D071DBE12F6C126A9B11A6DB2B92CAAC74EA5AD99789F514690
496	2940809	F2C1EBC727B3A9AC9DB1CDA693F0C81DF25179D32E0D1495BE0C6A9C9861FAF4
497	2944013	291A7C26D4AEC47CEC1FD795932C20528EAA1FA42936B68CB8502E2D48E2B6F4
498	2951009	AF3B8BB5EFCFE994F6E1053A243E9ADC92BB035657C5F8B01A834B3701A2EB92
499	2954444	4B1D0E5969EBC458D52E594D9FEB0C30DD3AE255C53DB3D611B94EEEFC501FA5
500	2959334	A098D1382E560BABDFE4B37437FCE34C2438A953E3EDAA05AEE4881D2BE2AF95
501	2961209	1EC0CD74B24D55A98ECEDAA1D6EDD7D56D49AC7625F484923C67E24BF890E044
502	2973958	4BF2C305FFB17A36E09AB52CAEFEDF1264EB368C77AF54264B3E70A1DC104154
503	2978274	19D41388A49177F69C91C11CE48B6FD79EF8C8410F8AB881CA54CA368BC46579
504	2989438	84E79978EDAE524CBC53ED879185212520EC2CAB64B002A6624D47CA85D6D678
505	2992746	BA3CBF3BFD836ACA8576CAD2BE5B062E97923644609E32F7D23B50B443E2C2F3
506	3006628	63F1840CB91091F8D1794853E178BCA7EF6A7923E8924EE37848CE3424F397B2
507	3015637	10CD2FDA91A2C9FD543C1CF3D0DDADEC2B9BAE12779C91E1611A216F1DBC4424
508	3020398	986A191EDACBD6D5FC60CED1BB1689D330087220012928D3612119DA071EE2B2
509	3032740	574A1BA43D109FFCAFD7550FA1DE30C514E9190B4C13A0B18E9F61067FF93E6B
510	3039516	CA6592751D041D0BFF54B32858DA8B5262EFCFA30771A06BEF32B3C5BEB39EF0
511	3047304	C9B7A38D8FD1300E41B1FA2767AE27CE6B76097CDB989AE3E7B7BA981EAD1F4F
512	3061375	41E6B43585F3E1451E74F0DE348ED840545A0D45572B9D91328AEBB6CA7013D9
513	3073606	06906AE12C381ACB453105876FD110930BA74FBE2081BCDD3536809D23098C13
514	3076855	A2BDFBD2AA8A8EF4FFA3E9CBE29E0DDC9E503E2B0D092848D4920F78F40ED57C
515	3077686	B0286CC6D28A97E8C7894FE3FB6BFDDCAA7C8D2B3465F4B6A6BB7A97BDD7A85D
516	3104668	03515C98B3F87DC0789E0E67985BEB2424CFA7DE811568C1C8C6BD44DC155DFF
517	3155289	62DECFF76991E82185FD27955EB39199C1BFB96C0E7E35C12102D1093E349222
518	3186026	DAD9A9AEA3D18F6297B8CED4FD6512B7C855162F8E4B31C40D64552C465CDC33
519	3204718	A0CC9210749639B97BD2425F07DF39861E2B566EED0E10E5F85730B394391613
520	3205404	3050B5B7C6816C7DF19E8C93B94A0BBF608DA613BA00CDE548F8F610E03E9E5F
521	3214914	B259D6ACBC4B7A69DA16CFF55F16E097EFF9FEF28E7067307F6E68A335A939E9
522	3229607	41B32DD90E12E3A99C8BD45562054C4CE85BA2599EDA637F085859F95B7DD96B
523	3231554	90E9FA29E183493C94166EC43D8352C56B6B4D4E2313AA0F02273772023E2B01
524	3240657	4ED04228FFD1EC83DC734626CC045163ED6018E92F960DA84108778263817BD6
525	3240842	B0DDA95BF7C5F3854823B93FA3C1320A435967B9E7EA80DCAF0515D8FA796B1D
526	3241754	A39EF1D0BF32C17FEC2627BE052BAEDF0D42A8DFF54A52965F56A9DFB0B2276F
527	3245106	CCAC0C6A2439CEA1013F611DF76F7D9A47E863A8975A3CE4FABC15650FA177A9
528	3250007	311B69AFEDE87E8339BAC5947983B3BB05C78F08509FF1A0AB8529B7F7EE1663
529	3251042	BEA7B54A6E4974412F22A915A746F2633A29F44C82C75283F036BB985EC96548
530	3251954	8B1ED06109660906974B5E34B9F43EEA7588E91E385FA1D046575C2F03196BF5
531	3258639	D7FD7E6B909DD80170FF22F6F5E4F0FB64C2F737707C0BE4A69D7343901E023B
532	3260255	4AA81D61E0E4C0C19276A29081D878D12A6C3386B3A3981A2DEF03F7D1BFF146
533	3261057	1206ABA2A620DF0B5BFEE215D2DA2FBDF7F8FAE8C2C63B3B999F5B40F1B9390B
534	3261242	DB7857C54F61CCC5FB77295B228F00C30CEB662BDFAB2DF1977B3424AD53B608
535	3261345	99DC32B344758F32432EEDB99AEC89D1E2E4308D315A0AD7AFC5E5524168A502
536	3262154	1446813C9650ED7BD5CA87D832FA6076E288F26001CBD9057040632C8F6B2462
537	3322276	803F4E39470FDCBBEC648307BA8FB47EB83514466CB4A562A854483A9036E9E0
538	3323788	A1E9225333231DDAC87C17AD757E6D1EEF5968C8835E971894A1EA5E761BB0AC
539	3329608	2FA974C020689AF22C619BA80FF8150F825DBF94AA5C501E1506BECFB8448198
540	3356223	FB552C92A1898FB7D2C83755768061E1993ABC75400D39FC75F9BD8B6F889DA6
541	3371286	5CBAD4BB4DB9F1945778DA98FDA668E7C7DAA6EE4FDB3079DF2D8F6CD44F5CC5
542	3387951	FB4417FFA3C4FCF972AEF98A93010BCEA02082D924F803B6CE90F7DA081A4A0C
543	3402518	41C56B4999F24976746DCB9D9C0FA2CA43ACDDC6772CB6F9B294A6FFF6C4DBB6
544	3409470	EFFD431DDA3E79BFD426CDC4342FD456414A68D596BAE5D2405DA25410E5884E
545	3409471	C700FDCDA68F2B177137B1E9F1C972F73A65AFAEEDE8C14E1C37086D34CE9C71
546	3409903	F01C9179B9A43749569CA35C9ED7D5B5DBA4F7CEBC6FE7126309839BF57B20E8
547	3420488	8AFC67E2B926832991A0F98D90179DA20593234E10E1AC2B22085A5F8A0A55FF
548	3435968	629A4720E26917A603A53FE823876FBE20B2AF4E8F5CB9D3CD193833DBA7C787
