core_clause_id	fodpo_clause_id	clause_sha256
1003	786872	11FF5BFD211814F6F219E9A8D298BEC83623C4FBF1945E905DBB0633788CE207
1004	787214	2E5D538AE96079978ABD848704DB52F5E8104B0ECF7D9770B2A62D4904A8F1E4
1005	787382	6FD99F09F1427808D54D7D236A836415B40535F7E1337BFE26EEF03675697E27
1006	792337	1244307CDA7D6206C978875C70893825282903F297AF0D46094FCE7C9199350D
1007	792349	01D862ADC6E70A040B4A194D3E1E3799A1FEDB0402534D2778818B263A960D0A
1008	792677	E4F1919E1F3741B5C203666B68452C4E8E2F9F03B0A08985F66B636D664ADA23
1009	793198	8CFFA745B6421642BA4F13A0A359766F8450B4EF65BC6778BA667581FF3FCBDB
1010	793202	F2B2C93265B5F03ABA83F353146103AD27587F6E78DB3D9762C0159EE18594C9
1011	794259	578E01F9EEDE2E0A8BD2330EEDC1DF1818BB4082991E4D07EE37C18DADFA85CD
1012	794614	15FBE466D0953C6941364D6C3DEB60B6F6A928CAB911C1240360F8BC0CE29D0A
1013	794618	EA78E27A0346313865B8A30F38AC1773D3A8DB854B28127C71182B518A02EBB4
1014	796707	F0A9F3441216C0185185843578423C58788AD484D54687774500ACF51F8C780E
1015	796719	A7BCF7ED16BA1F2A39E3269449BA289E5A18C8CE4DC96050CA488A102A38CDCE
1016	796743	127D7E36C4D5B651513A826C6E1DA7477637007D0F9C772EBA321E4C989649F0
1017	796755	1C8D8F1A92DDDCF6FFB2C6CDCFA295CC5FC40EBE1D017EC62AB1F1E61F8F9F69
1018	797367	1C83A8FA0247870217D21990D13D2DEC66A2D8A0199B5C11BC63E60B8C36BB11
1019	797655	80E909E0B806616C1C3421CB30E96E04B0EFBF019754BB39030C44243B1CF720
1020	802143	2081361049ED66A825AB256FF2CE7242A3269F84A9AEEA5331F12BEFDE36423B
1021	802539	64A651D911B3B7D3684E306654D99E1306427EFD1B7FD47940147E6D2BA817D3
1022	804457	D549464CA421D5DAF8613A8EACB0CA45594DDBE7A1E6953BB5ABF74F15266161
1023	804814	553B8B24610D1A40607D07A9A0611A9D11C70BF07069DB60B4EFAB8CAEE12F2E
1024	806907	B232FBDCB7075175BD602EB3533EBAF1155EE29FADF343000C5337F01F5A162F
1025	806919	E003EA267EA057A40BFA89C258FE664F22C5012D07E56F48691455535BF1B264
1026	807567	EBBE7F8C9BB96C30D1980A6DE8ECDB50DCBBDBC0CEDEB9657BB7BC5A815FC291
1027	807855	64E991A4024E55A0500FD0B24FDFE37D130920BFB0E017F20494B8E1B572E17B
1028	812737	7E7F7B591117F67CA13544D4A85D2B9119CD74C9C10BBB15F7102FD91FA9EE64
1029	815018	F98600C8DDC2806DE32F29C63723AFF6AA0E8230BDEC07F370B62C00B21A817D
1030	818055	F61BABA1A5D4AB09CBBFD17B124A103E8EBE74F64C0883D59B69CD9F2CE2EB49
1031	821833	2AEA187535DBC104DF288408048BF32817EFF04C4A79D50B182343F532EED826
1032	822075	D054B3C4CBDC374883572955EFA6395598736FB532F25685BC6705600DA8D576
1033	822939	267AED06FEFFF5F5FA874807205997BEC83532FF6DA53D48E2B00B8B5950C6C5
1034	823802	CADBB72CBC0FBFA872C90CFA9467F770470E58EE7B41607AA47F8457280C5F82
1035	824859	BF8B54E05D2E2D0EF8548B76304FEC8BC82DBC095B7C5A431EC784307342369F
1036	827307	E1A7B5EE6A28203C6DD56C0451268C6168CB13398BBE5703C53788467FA06C29
1037	827319	75C032BE42F6605A8F2F47194D667004985713ADC9AB0F27EC1EF6EADF2B4D22
1038	827343	982506E1BA05DE8D98F2087B76EA83F8A0AA8FB47DBBAAEBA93589FF02F9C185
1039	827979	E2D310F4C65374CC242382F215163E4E0E87762AF70A2CCAC05067EF6845C290
1040	828255	31991569A4A5916D5489292A6A2668B691169DDE0EB2275D06C92772CFC7F0AD
1041	832033	E009A203C5D928B2DE57F7228A10968FAE46F2DD2BFB5613FD2A807F2AB9BCD1
1042	833137	46190EE2BC9ED6622249D4B722DAA1CED44695BC88F718C1F6E98F6F4EB07BCE
1043	833293	58AD08259231067FF3157C2727CB9806F031D9117E5605A417E4004F508FC260
1044	838455	7F45CA10B05F9B13CF94B415CA7037C49F61636966854284937E39E946514CF6
1045	844198	EB2D054FFF512AFA10492E43A180434078BAD6712F560C4454914299ED9067B0
1046	844202	C2554CA180D056C5428CE3F1DD84FCC6BDC5ED06C933DD4D68AB2BABBD8D8223
1047	845257	CF271468ECAFF56F6FFA8A32AFE60596A09B33641B294992EE43EEA781CCA5D4
1048	845618	4FA4A16C3043E595A643A2A9A86D7AC23365234602D26298105F2CC8BA6B1229
1049	847719	DF8EF68270AAE3025F22BD04EC6B6E13AA8403B77DAB9419AEE208471EA673BA
1050	847743	AAC0491106D6659E743BC38B18DB62C1D83252A76FF2E6CB27259E6328FBD3DA
1051	847755	5D1EAEE1604B8CD54C45D3781E382E80396C2EF378A82653A08A62F3F4DF9F0C
1052	848379	F46B929A6F95375B3151D80DD12C7C64473CDB23AFB452E8DCD2FC90CA5BAE2C
1053	856004	A2484A4B126FDE69CA889D8AFE4A34A61487F54D657E51A2B95363917A4F356B
1054	856130	812D73735E444C19F26DC43A85EA95DD1BB5E649C53C9D29F27D5BD2126D0900
1055	856222	3BF6F2C83FBC19EC9DA02DDEA100044D6A7294858A89E3FF1C6F00D829C0EAB1
1056	856228	CDF27A42A9BC78FF74EEFA81E40B5577575BF29D5F4D2E27F6FF6F8DD5A77A7C
1057	856708	D64B498BD6C829BAD7B6460A10C465955682B0A6593C76406FFA6BB70AD81525
1058	856926	039B886FFFDE76746DB02F6CEAABCB3012568B5CC1BFD7629CE1C36BE96A7C89
1059	856932	7260538D2F5C84EDB4EEEE812F6BE2832162F9886B3BBF1D5D58D67CBAAEF9FC
1060	857483	E6ECF39AFE3C840CF30B929D94A1B94A5C4B1D3C96077539EDE7A6D4668B709B
1061	857517	A24899392F952F975C2AD50E9DBE124EDA5C9A7EA270DA654FC7352128A55234
1062	857915	B55B643635CC841403C9761F4FAD2469820FA213568B91DD9DFA7263E7FE64B0
1063	857949	CCEFC0AD2E191A0FB22A63739A320292A2A798110119BE3C205EC0AD72AF30C0
1064	858359	E70E5454D6E83EEC30A345ADD671EF15636C16643CBF79840573C1E96DA367D2
1065	858418	1998E12BE411549ABE4C125D0A1E5EC135D071FFC08D6DB247198E690874BD43
1066	858496	B2EB54B7E2675D50C29B366830B6521CDD8039ECC851F780EEC3F4B87C4893C6
1067	858608	D91C6AE0DC287A5830040F681CC28B4BA5912D70FDCC441770BA86D206E83D0E
1068	858674	B4E841112AEF2543BC514EDF9A18C44695DD0D847AA4A44743CC4BB09A7AE60B
1069	858821	C5507588AB68DB1711F7F356A920D6D5A1F34D6B548ADFC9ACAD2D86311AFC5A
1070	858855	CADDD9733C65602B68DC4D29D3A9A8F4912314CFA63D287B615E438E5306D218
1071	858923	AB7A96D3D34D9BA1B52C7C9497F4A5865BA554832B427146BE428027D90DBB9B
1072	860963	8DAE07FE4C3039563F9176EDE18313018ED544917701B97FC904DC82A0FBC27E
1073	863311	A87AAAAC9900956179EB310D8BB185E49B0BE3AC099F5AC16A7F68B5C8B85CF1
1074	863569	DFED0ED91DA70FED27F614BDBADEDE032322901AC29674BCA9A5A9B317EE4287
1075	863704	625DCA2425F65C9F67FE3948F39F85B16C9ADE35141F3EC271A11AFBBAEC2CB3
1076	864873	16FBB6B393C13AFED85B061C882B20523130D13A5B82934B3FF7CA2B1E6F5D5E
1077	865961	601C47343FA81C8AFFCD8C88E29143C13051FB04599FCAD54E21EF713ECA815B
1078	870896	53FFE63B9696E3491B5ECE294E7918B912ADF8BCF21D9E00452BBAC39A82FA38
1079	870906	B9DB92117717128A5289D802627DC5A436EE48A97C83DCBF12A5017B8B0648A4
1080	870929	06CC5C1024A930A0DDD970E2A9D04FC2C6926B0E46B6F2269EE1CF101D4EB658
1081	870944	53AB899D74249083B215A58CA0B6C8FF5BDAF83358AD3EC8AB1CAEF59DF534AE
1082	871117	00FCB2F2B443CCB64EFDE3830C00F60DB54173D1BC44CF7A21EA68C4F35D7F53
1083	871140	A26FF0AA5D7823A05078D871D713CDEE1B9B741916D1DF1B2013186B376218A6
1084	871850	52F19BEB21DDFD1F09085F3E184435E549E8029F7874FEBBC227215F6E4567C5
1085	872406	9C3FFFF3222FE57E7B9DDA1B18CC36A2447937859E510683473534397D2D024F
1086	873395	E28BE9D7D643DA59444E00C2AAD4C555FF18022D9203253959F4BA27F7069C5B
1087	873839	FA32BE91F89794702FBBC84FBF1F43C7A7EE6359DE0AF75EC390DF73DCECFEAA
1088	873970	EDD69D8DB557C32E392A89749619FC7F8375C32FB93D79730ABD1425E1766A5A
1089	874437	BF7270BEC652FD69314E203A28D7B97A6E077A387FDC41C909A10C2F5CF91664
1090	878381	5C7869B93920FBAF14AB83F90FFC6424428B8F40698EAF426C54321D9C504F8C
1091	879569	B20FCD8646FA0BB7A1F3E668025647D2658DC74BBE69137A687A15DF14320E9E
1092	886376	A8938C0D59AC91A609FA5895FECAE2E68850C7B84539AB4830C9E186B1867EF4
1093	886386	D8709AB050A9ED2055DC26CF0505FDFB9A8BF2883DFA69850C9143EF275DCDDC
1094	886409	4E02C78B190B1C379E7BE213E6D11156C160795EDCDF6D213B918AD4738F1D54
1095	886424	FF509B4EFA081DF82F6B4C7C5D8D8C576440B85DE0E9DDAB7D3C82FC2CF0AE16
1096	886597	10E7EB0FB1A81D0C5567998DEE0C4270B1C610FE195701C6E2961D5F89C8466C
1097	886626	E53088B4468793BC480A2F3768C6DEC929E46133C188DE88AAD6A3CC42540A6C
1098	887301	A6D50287CA153B841A50E0CD4C855B9B94ADA7B764748CC815596344FD9F791F
1099	887311	DAA5781AB02A35D110C9769F095DFE0661CC4EA2C38B7C3F575B83CAA50CD5AD
1100	887324	BE8BDD06297EDC0A6B8CD9384B9E1C1F23C41A4B8C97D3578FE491A5BBA4029F
1101	887330	FE5E4FDCF3215D59B0012A3AAA8590975F954823F17BEDE10DEC26F98C8FA512
1102	894509	8DCD52141B683037828E5D3657CDF3DD678BC6D457EF44835EBD6FDC7C74B740
1103	896921	6465C05F304A1734DDA09210BFB34EC67FB99CE9BA92CF2F93CFA1F878291155
1104	901856	3520D75373145E8F61557F49EAECB96D85D2E080236414A6FEF89C2D7B753ED0
1105	901866	D7C93D47470610475B4B3BD99C44B33D1D75C3AFDE1D7E7B33CF2A4751190D81
1106	901883	AB0FC645A341786427D88B80F1AC2712051C90635DF2199624DE8F1DF99B88A4
1107	901889	90B5AF35A5D2796DEE56DFD83B13EF87FA090CC364DBCE87CDD335270D487291
1108	901904	5D5DF3D8BAB69802600C2AA6442DA063EDC949120BF22C455A217D5091BFABDC
1109	901914	C2C7ECC9628B2DB3804F855100CC7D05898781CEB15666F10A9CB84DDC20FF0A
1110	901931	BF9DA877D8648E058E1A6EB75ADF2E20993FD6532C831F2F6CA5C1F640C7E811
1111	901937	F14DB996F7D813DBC4BBE40278058FCE1C2091A0E747134EFEBC9315610EB0E1
1112	902077	B15CF8FF918326A3162212223DF65ACFD8323DE41A6FA6895AA5A07B425AD728
1113	902087	02E1EEEB44D19F2A8F2AECAB842D357B83C760ADAE8C793781DEFD84BD6D02A8
1114	902106	066F155ECAC1CD4A38357676FC1F87945BC2C5331F5544D13166C05ECBCB53B0
1115	902781	463D9C6E5155B75FD49114D621577C840A41A2A7DA8D500F3A90DD2A9AD6321F
1116	902791	9753DFDD7198CDB5C5E1F0B6C2C3EC98D5523B9EC3F6C4C5985C947E5AF6F2F2
1117	902804	1E5F118908B3CB993CDD2269BD6D77E3ED1710470FA9C222CFDC638B282C7C32
1118	902810	FFABE583C504B66227F0BF43310FA046C7BBD71E647EB971ABCC1A5A27E00654
1119	903148	DECB596F9A2BC0F0C9655C2084708CF696B7765F28B1688E4E6BC1965FB1DA0E
1120	908629	5B44EAA3C2AAC5CC31E1C128FE60ACCD238D347868DDC21695954DE1F9AEB513
1121	909269	44C4D997D6E2FC3996D1E59D7D9846784B42CE217B59D4CDD97BF8A2A798AD4A
1122	909369	EEDE69E46509DFF8E0190A80B2B1D7043F3BB8C29CFF0DB5FB00924CD9D2481E
1123	910291	6B2153BD87D9771A17F4AFB29AB3DDFD625C15407276A98BEF47AE957ADBE4D9
1124	914684	2B076CCBEB6C38F4502C035FEF6730A4E4B3D2F2E0B117B4148D1776BBBFF351
1125	914848	7F1F09583A3BE0C2EA78226AA23988133ACBC9D9C62E740147AAFAE030324901
1126	915209	C89F02BC090CB43954F61D980FF57CC34B2786D6BBACA97692B16D6F333033F3
1127	915831	C98251EA310A1A3037D68ECAC0F062C330EB957F40857300A4E4C32B30F9CB87
1128	915919	57F55EA865C3B17B866DD53B8C0DB89865D25E9F2722FA2F5E4ADD2427D2F396
1129	916783	F46F4B3D092F6120BE43C35279ADF532E87DCB2E542DD0F0C2334D93E6911673
1130	917121	B22AF01FE8DC9ADF279028B6C86FBD75E9840DDA32A0CB104ABD7AAFC0AC2EB7
1131	917127	776FDFA680088B38D2ECB33697A08C3EA963BA81419576F46E3D07120C23AD30
1132	919021	7ED3489F2EAD004651487CE9A264CA2B76702452218B629B6BC2BAE42F7035C2
1133	919023	827E63BD6CCC599CE31C83E2A8AE98D893126B2AA39A8BB58205BC882162D47C
1134	919057	DEECA8F44266297BA214DFD3D9647DA9A864E689DD9F8F08F4F9B74C95578784
1135	919059	D7741597B1D77381DAA043163BF98B6A5238FEB348AC94FBDAB2A58A3F74CE63
1136	919195	B0BCC5229D7E024C8C856D40ECE1103AAEFB6411262C41EBACADB728BCE7F868
1137	920397	1475AC009864334FB6FF633728B84B01F386C73F5847FA18F3E9E75995A4345D
1138	923137	9B4AA503D134847BB91DF0EA42D8178B5B651EF36AFB68D8B07DBF1D648A8403
1139	923138	5497D9189853071F4A47EFC50DA899EC1E3C3A5D9DFD33F71160A3F80F085486
1140	923140	C7D9539ACD843B89DF03A486C4BD501763D9C154AF0900226CE77EA4E82BFDAD
1141	923835	77C2E7857CC251F5ED02D3C0E17AC8C140655C6B11433666DFCBAE858647C744
1142	923986	08A23F211A7F440EE4305E1FDEB950846800DB7EBBA5581AD2CCE6CDA03A98E0
1143	924884	24D6CE9BCC856E0C921BA16C24B6BE7F90310E518F86DD26381392F38B765377
1144	925305	6E05A66F502A52F6303AD1C5F58503C87DD85D90B291B8EC6F0E16A98DDAC5F2
1145	925409	BB65C727D65DC65945BFE3B9610085A877F0E7742C97A825C28CEAD4C50FDC11
1146	926119	4C097A8DD191A1EAB14AF296A9A271F2922D1754A6CFF82CE55F11023C67582B
1147	926307	1B24EB89AA052AC124118D1F2BD43A890C00EDAB76DF7F6D41BB9D30B1BDA93D
1148	926781	6AC40BD13B3251C4CDF0C729121FD0787628CDEBF5663C8F3D34CB520B5E1BE9
1149	926983	D9A4EB3C9296DEBBA439EA287AC58D6AB9E9A6B636A0FDB29FD80D3F426394AF
1150	927321	0125E95D8250D94AE4AE4159B50B541B23182943F6F52D27694CDE2EBD07A2A5
1151	927327	9A4F0D072AFE8245C3246C29E9B477B1A3DAE6053531CAD50926790B4E8748B3
1152	929221	4DDB35C202A3B06C0F168A0C84C81596C7E6AAC8D25C37ACB33A32854F114C5B
1153	929223	DAC0F4AA71C53F94BFA892245D7C76E571845422EEFAC6AF6AC9928D896A0638
1154	929257	5D877E9D75402BFD2728A9B027F39CD7DB9C89F75588007C5D4CD0861139A5D3
1155	929259	9E2E8223468A4EA99BC986EA547F5855803DE5C57C48C16F3CA67ED88ED39DE5
1156	929919	30D082A18D5FBAB97BA3702A327D356C66107D3D700D0D7021EDFEAC40621058
1157	930054	6D0BCC81D95F8C9258E959805F4A7846E5641F1C34A63B5B731E56782B64DDAC
1158	931700	CE2B761A6FCFDA8062ECB2C0C748D0C7A0038D9F58DB6323590EC06C1D44A47E
1159	933340	88946A57F25D7A5B11C48A655D8DBF7CD9D5250932CBF966D52D176FFB0D5D17
1160	933341	DF1497076BB5CAC8AE8CB874DF05538C67F5C5AF08D3EDB3CC6BE8DB32756287
1161	935609	C6A576A924E189BC46F2940F9D9F6CC787CAC213554197D682B33ED662B7CF81
1162	936231	DF1E8E4D2E62C67F3CD844FA425D6DAE49B9607BFD9D334CA27E2D77FCC61566
1163	936319	D1E1E987F02E92BC5D7EAB452F21EA11F931A1946BA1115ED9EDDBB75E2D8A5A
1164	944235	577A75027650836CC2AE31741619134D8EE9179981995BE6C3BCB160C91E4112
1165	944241	72D20769AB690B55720AAE5548AC951A72913BA28E4EFAF833152848305E474A
1166	945284	DF012F9AAD117364ED5964C0B902125E6D20E76DE862D9F8327053D4C1861E40
1167	945448	256DD3BD6D1DD3B580E9D9F77D00A1FAFE2A5A8C254B894208B7DE8644D70F33
1168	945705	7C736E7A52BAB0C23EE337E3D0B5260E766DB056AE25D69EFDA2F567DDA3CFC1
1169	946707	765A7D9E28EF72E76E1C40FD9FF7FF5806F9C3BE8C59A56FF15B5D1CF5DC8C40
1170	946861	685A5560ACE8986BB3A926C475B370AB10CAD6C5FD2477CBD6E07556505686AE
1171	947181	F6A6F1551FBEC2F1FB354C11F4518FE1520918C9444B7EDCC0120F575683D194
1172	947187	70071589D911ED05500AA10148BA665F50C80944F25F432DE0B5B7AF22386ED7
1173	947383	E4AC28577A613CDBC16EA92A6E78D7E07939125B91AB1B89A4F6D010271258B8
1174	947423	E96F72BA70EC9FF5DE237B0E31B50B625F2066FED317D703D044F52DAC728744
1175	948589	11DC2AAA17A5DCD93A77EF45870B7F009A01844FDC7C81E0F3677E28F9C5A512
1176	949621	D50D71BEB84FEFB833276DF7786CA25D84839A5C067BFFF0647CFB121C574BC9
1177	949623	75E9FAAE776EE5A56DB46A9BCAA69924A91AA2FBFB11F833F9FC9600945C2457
1178	949657	4718EC17711496F315A84E0AA51290A34765315367EF9BB5E56F42FB47C66996
1179	949659	EDDAF8AAEE371D59B6726A81856D8609984537E4C2E06B9ABCA2A9F60AF2AECA
1180	951112	180386949317C615CC966B0DF7DAEA90FFCC0F55C82BDC55AF03B08796A360A6
1181	951737	131EC2659DB97C420D4B7B03CFD552D079E081BC8221BA742F0BF2C98B9173B8
1182	953737	CFB5CDC2409449F01BB177BBABDA305E1815D506456CB412F3F908D4C602EA04
1183	953739	E881BDF673E91E33848D4461B8E39C31B03DC7FBCF09A0E316A431E7880BFF88
1184	955484	70ACCA8BCB7AFAB032D6A3188C8CD17BAF841C4EC93CCB170CD47439C148CC2B
1185	956009	612A3C31B42E434A63D411A11038EC44CCBAA5FE0A0D6A08DE6EC60942D84A68
1186	956631	7CE2996838F347495EF63A6734F9D819F713BEDB65FE4FA64B7DB2DBC788DB60
1187	956719	5FBDC8E1C55242517DE874DD837FAEDE1ACE62B5078079A77A75F3591A3C3805
1188	956973	12549938B71D5BDF0D4AFAB3341754AC3FB38E47A96444F9561175AA2A10B7A9
1189	959821	57865BCE1C68F38C464944D893EB1EDC80D1918DD71A797F52E7C9680FFCD8AD
1190	960365	DD85EF7C237C5085CAD2381E1C401F6A0ECB915F8BCBE3C704183EED6444A1F5
1191	963937	D30342FF2A86E357CAA9DE6460F73C4709AD9E7134C63B4CFA183FC62E3B8939
1192	964640	A039E93B1AF659EE765D992BE6B076D316F76F01C2172523D75718D4C4312D30
1193	965848	3C45A3E13B3183B4C00217A78C8E6A5DF8B3BE0A34D82E5082E11E91F612944C
1194	966105	BD558414D1B7935388DEBC0EC9F02607379C38953A88D379393A4645F8D296F5
1195	966209	260C2132CA02878ACC979460212B316607F143E66DBBAD7393C6A28F799E4DC9
1196	966831	797D4B8F57F924F8208822A00DFE21EAFAD53E368BC686CA2D2290014A4916B6
1197	966919	5C1FD91E4CF3A9F934DEB60DD2D49F3DD5F710AD5CD0C09561E091087D5A98B9
1198	967107	B9560221245B58A87D92905E85B531FD8EA9CCFEB7596AC98F598C9E7BCF7169
1199	967783	D7BCF4F88849A747842AF3D47EEF5567F46677E3A7C7E75D9F233971004B8412
1200	968121	E4EF33B7CDC24A326A826ED8B6EC0C31F7AB946712B49A091034676A458AF005
1201	970057	9F69CAB4BF684374C9EB517C922A9D839AEF498CD7224FC14B173ABDF9B5D0D9
1202	970059	C2B142C3DDDDCCBD3E9718F64ECB01D0E366D35E8A0B4B60809246BA01B908CA
1203	971397	BBF7941E872C1D2025380A1DD357441A9647D30890FCE194C2E84EDBA976E276
1204	971421	3F88BDEDA64C51E3281C9385FA6C70D772351324FE87BC1270BE5F827A3691E8
1205	972500	070B7A804AE47654BDC61510BD261DB1E0F8CC677B78FB4132C6D417A40F08A3
1206	972751	3ADA1259F2A187A6945957274C2B5837C5E5BB7E045A95A200E8414DECF50DAF
1207	972792	7F1E191EFA68D9112FF0B8E2563A09B461522D7516F082E1F7280A22843A0604
1208	972852	2CD36570D44AC873238B31750FCE1C791C9A39353D2A6BE21DE9D4127CF07C83
1209	972857	84C6730A20BEB2357E431F3E04C3157CC39BDC0E07B39299ACB03E11F27854EE
1210	972891	B6446639F647BEAE78286990FC8D1990A28EB3E5A2BAC3600DCADA6BD0248342
1211	972995	6CCD3822E51E72ADA95309CF84E3BBC57D661714EECBB904811F78DCB6BB5C4D
1212	973144	25EBCE4416CEF7E01305D48307FB6F9BAE6FFE950D8C04C4181271AC68BE0766
1213	973312	F0D2827075D4FA165885F81EB85FAE4B120F11873E11B83B5FA4EC78B6AA47D7
1214	973459	8A843A87AA6DF80E48B5CCC0423E04FBD05EB5415D17795B093E08892A6F8523
1215	973685	E1EC0A014524D3D5CE435C7F6424DEDFB8EC4956D63328615967242975DC81FA
1216	973688	4A1579BB77934EFD83D7A528F57DDFA688433E9E01F33C2017E647279DAED1E3
1217	973909	56FF4BA41072A5F1EE4FF5E76460251F953A69BB5440833FE8080FF9394882E7
1218	974055	D9FD64CA01212178C2F4BC1B47DE9BBBCBE120A481864B714AA4AADF6CD27FD7
1219	974058	FA4EB036E5F257633EEBD9A3BFADD4A779DC9DD37F7FE2274E0D89979EBBC780
1220	974226	BC46D08AF78C051D43EFC73B2A2B207BE97E9B19273B53013283080820021EA5
1221	974373	47E3E8A71DACC09A31D52C9D99478D0399E6022C364E993C76DC33EE99EE1E92
1222	975423	1940259DCC3E9640FE2A5524C754794D25AFCB8FFFC8A8BF45078650AE5A4BDC
1223	978116	B02A9AC65015E994B1C58954FA1D48243695FDFA6C8822C792C6C1B2CD992ECA
1224	981443	D6C2322C7088193BC93F7BFD2069AD594EF352C880E160BFDC266D02540E1A24
1225	985150	70D7462776E61E8295822323D7569631DEC77DB224E7F262B8BA9466FB9486DE
1226	985793	A6E18C829760C9E2D8D168EF1F277AC77080CAEA8285ACD3AC516BEBFC422D36
1227	986000	D43144E05C95AEA31DEB1484F18B5E92D295CE8F28A942A06DA55E0A3757F762
1228	986469	775EE93F4F7072965B48B7B1F5F0351A43C2C594912AB6DA60835E8CE0221837
1229	986935	DCC6B094FA319A2E644A9C5F51A1D5C1778A36F520521BBFE4BE3590C9DE4B1B
1230	988014	0D5F18391E4F6062F12BDC6B3A6F6C9ED295F47CCDC8C6CB8636E90F66C36D89
1231	990402	6B9ED6546A3754B2D31D690C4D8B4D493ABAAD1BB082520A7B03C3DAD3052E3F
1232	990939	34B1C4A111C1940CA55CC8D2B91291581BB2D13A353D323AEAEA980313CEBB02
1233	991249	D0F542FA6F09600EE02525E37F4AF312B1EC817ED4179DA075569B8D4C369D63
1234	991343	5EFEB6D89E3326BBEAC5805AF0753EBC376F18C97F247CC49068535CD921F46F
1235	991587	722C5A88CD88B6FCC9B05CAA44BCA52564F1974CC1ED8531CF2F5964988DC685
1236	992028	87C4DEE6463F3C076D374544C0D6491D4CCBC71E81CAADCB629BB16B805F6421
1237	992902	33DFFAF2057FB739C77246A023F54705D70B4DC208664561190CC561633AAC9D
1238	993069	03AEAFA5894BEC5463310262306862BF96E2C3735BE17559075523ECBF555041
1239	996003	A337964E79977697D53E7DF904D48F193847DDE4A72803AFA6220DC12DC3560C
1240	997596	0315108FDEC3085216230428A3F1248E040D6C65D461230A02B0FA2B872A7F22
1241	1000630	3A48D6501E25960272308B0418A285A8BD9B8989E226F4B2D4BB51131951B2F3
1242	1001808	2142EE598F728916B7A584B9D668CF4533581495DCB2F7FDB62232EF0E709CAF
1243	1003812	B4FC30EACD417529F715229683BB71278DB42E1085D4BD216AB4CE45F994A205
1244	1006974	B9B31D2F8208CE8896C762E1B15D9412BB798DAA54BDC06553B9300647429929
1245	1010365	9A3E3E73642854F9484237CBB60B8EB20642FBCE9135D9C5B9768F789F765B59
1246	1010873	F341F135A884CEB483CF170DB29BD86CD75F49EDBC7EB24C6CBD583281C71587
1247	1014515	C7CE8A847E71ABC3AB8B55A741CC643D368B42F3EA4E41C92C5A32753D0F5ACD
1248	1019292	F1A9A5C42E5BC50739F6125B42EEC004766E462B24D88CBF9F314B44216C7247
1249	1019297	EC5B5A7B5756AC615F13D8D1F524FB1DF60EE99922384EC0693639B650F508BA
1250	1020349	38919EEC83BE41C604D41F57BB3F8587CD4C832E9AF4F646D639CCC5E0A7BF5D
1251	1021984	32DE76A4CDE064C74553371DF43C43CF5D3C331C502037867DDE0BCDF1D9D1D4
1252	1023862	2FD02BB76EC8888F398608D00036E08EFA9B5B0CF8B1DB9772AF678EE00842D9
1253	1024208	E05E59740FB75A16FA3B70C97386CA8CDAC035AD42961655D7F94AB72EF4960A
1254	1031180	91E975C1BB9D94F849A0DF4FEB113AB723CD37B6D39A9F1A7D03A8564D7CE478
1255	1031602	E088D8D40556A5E8FF70BEC6E40FBC8EC2498E6107BA6C03166327701D8E5F2A
1256	1032539	7AD56114D51C94842F6F94D9190580AC2784B06360022D8AFCBB8CAB589D8C0B
1257	1032584	0181A997CE2A973DD39CA6CFA26DEC9EDD2A80D14D5B9B17D1A685CD2AC61498
1258	1033506	921319B304756A7B4DC2D0B96F862A334F713073F89D8961EE7532A61CCBD9EB
1259	1036861	8E891DB34298FF7EC99300FC9272785D0D78C247708DBA7A1B1CDE6322C55BA7
1260	1036950	A28C4726128B2B2442EDE9CD50FF29E2717063A0011184CD932D6EA9789876B8
1261	1036959	AAAC445BE6E0DFB8172E6875BA4E184367FCC45FD1BF3FC0B29B611BAADCDB99
1262	1036960	9649A41C01052A570C4FA62AECFC12A584C42ED6FA20130E2A6E4C894BE37069
1263	1037062	A5FA0CC4578CFDAE5ECB35CEFEF965665994D7670E004E9424657FC9A3CE60DA
1264	1037064	F61173EE89C93A2965DC48F35AF985F18FA6E429BD76BFD2E934D37BEE4CF13D
1265	1037072	190EB6A57992A364BF3BE9CEA3948433F56AF88287993DC5C7D027BBF78DB8CD
1266	1037073	2BB2512F6E847B143D8DA70ABC3AF2483082125FB3CCD5FFC53D752D6B722A2D
1267	1037074	D57BA91A2595011107DAF906CD530D932BCD77C912C1237A50A817166AB76B08
1268	1037162	3F3868E2A55D48230349EE8768C08E163E18C2EDA826004DC45AEB1F108F8A64
1269	1037172	BB174FDCC8C960C50026853A56DB1BCB2648FA502CD99B397AD1EBF45C7706D6
1270	1037173	0DD9BDCF1BB4C8162EAF9EAAA2ABBFFB867FD21DB837047391A9CF7CEDA27528
1271	1037273	60A055D556853E809028568A8664952E54FEF21B3CB564DCDC351B6678F8A935
1272	1037370	A49C0640B8E0C56F249BA8752B267608B1FADF34BFFF625E18C2B795CA5BB115
1273	1037372	937E4C3295359765D61D3A7CB548CCA65708E3158FBC768E5560B20BE451912E
1274	1037382	3B7B80283671B672997F93199E432C59066D03B892F1365019B297F07EF4D9E3
1275	1037973	7C453EE96244E08F025599ED2DB186C6939A6EFA1E197B6171A05C120A29F9EE
1276	1038042	7536EE159A8E4618F891CC6490A2C24B77045C2F8AA16E5260B1C77FF7E3BA07
1277	1038045	25BE7BCC908DC427F1A2A0A6540EC0F3E36E5377B895484C4977E5606D942312
