# Deterministic greedy cover found in the e7>=11, e8>=17 pool.
# Raw graph6 adjacency. This is a new reconstruction result, not the 1995 list.
7	FiIXw
7	FANbw
7	F@Y]w
7	FqhXw
7	FFhmw
7	FqHXw
7	FQl~_
7	FIiZw
7	Fqoxw
