# Edge-complements of cover9.tsv, for the opposite color convention.
# Raw graph6 adjacency. This list is also an induced cover by complement symmetry.
7	FTte?
7	F|o[?
7	F}d`?
7	FLUe?
7	FwUP?
7	FLue?
7	FlQ?W
7	FtTc?
7	FLNE?
